TrialID	Time	LatticeTime	DetectTime	NumGeneratedContexts	NumMADNoOutlier	NumContextsWithMaximalOutliers
758	2106	2091.0	6.0	1494.0	1494.0	0.0
759	5763	5583.0	172.0	1342.0	1330.0	12.0
760	12066	8629.0	3422.0	2366.0	2338.0	28.0
761	8056	6750.0	1296.0	1408.0	1378.0	30.0
762	8754	6448.0	2294.0	1212.0	1185.0	27.0
763	1151	29.0	1116.0	1.0	0.0	1.0
764	1789	1717.0	67.0	894.0	892.0	2.0
765	1645	1302.0	336.0	519.0	511.0	8.0
766	13180	12537.0	620.0	3864.0	3844.0	20.0
767	4201	3764.0	433.0	1897.0	1895.0	2.0
768	5733	5237.0	479.0	2508.0	2505.0	3.0
769	4491	4161.0	323.0	2408.0	2407.0	1.0
770	4517	3054.0	1458.0	860.0	824.0	36.0
771	5699	5429.0	260.0	2630.0	2629.0	1.0
772	1137	28.0	1105.0	1.0	0.0	1.0
773	5104	4133.0	966.0	1515.0	1510.0	5.0
774	1511	1500.0	4.0	705.0	705.0	0.0
775	1431	1385.0	40.0	787.0	784.0	3.0
776	1119	26.0	1088.0	1.0	0.0	1.0
777	1731	1455.0	270.0	559.0	553.0	6.0
778	1385	1074.0	308.0	551.0	550.0	1.0
779	20825	20741.0	62.0	6080.0	6080.0	0.0
780	11654	11150.0	490.0	2122.0	2114.0	8.0
781	1123	29.0	1090.0	1.0	0.0	1.0
782	23724	23625.0	68.0	6332.0	6332.0	0.0
783	23123	16275.0	6827.0	3608.0	3558.0	50.0
784	18692	11481.0	7195.0	2192.0	2137.0	55.0
785	18709	18076.0	609.0	5334.0	5329.0	5.0
786	2647	2547.0	95.0	1131.0	1125.0	6.0
787	1119	1108.0	6.0	591.0	591.0	0.0
788	7644	5386.0	2247.0	1024.0	998.0	26.0
789	18289	17663.0	608.0	5334.0	5329.0	5.0
790	998	875.0	117.0	414.0	413.0	1.0
791	7137	4493.0	2637.0	753.0	714.0	39.0
792	2047	1734.0	308.0	1039.0	1038.0	1.0
793	23763	23669.0	62.0	6332.0	6332.0	0.0
794	2042	1752.0	287.0	843.0	839.0	4.0
795	16945	15098.0	1824.0	4302.0	4291.0	11.0
796	2909	2887.0	10.0	2041.0	2041.0	0.0
797	11940	11705.0	220.0	2952.0	2937.0	15.0
798	1128	27.0	1097.0	1.0	0.0	1.0
799	23095	16204.0	6869.0	3608.0	3558.0	50.0
800	6508	6475.0	18.0	3567.0	3567.0	0.0
801	6479	6082.0	384.0	2903.0	2882.0	21.0
802	4096	3833.0	258.0	1189.0	1188.0	1.0
803	3110	2701.0	407.0	1219.0	1215.0	4.0
804	16060	15992.0	47.0	5594.0	5594.0	0.0
805	9609	9578.0	19.0	2006.0	2006.0	0.0
